departamento,provincia,candidato,partido,votos
MADRE DE DIOS,MANÚ,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,4
MADRE DE DIOS,TAHUAMANÚ,,VOTOS EN BLANCO,1586
MADRE DE DIOS,TAHUAMANÚ,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,1011
MADRE DE DIOS,TAHUAMANÚ,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,985
MADRE DE DIOS,TAHUAMANÚ,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,629
MADRE DE DIOS,TAHUAMANÚ,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,527
MADRE DE DIOS,TAHUAMANÚ,,VOTOS NULOS,384
MADRE DE DIOS,TAHUAMANÚ,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,222
MADRE DE DIOS,TAHUAMANÚ,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,148
MADRE DE DIOS,TAHUAMANÚ,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,147
MADRE DE DIOS,TAHUAMANÚ,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,120
MADRE DE DIOS,TAHUAMANÚ,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,112
MADRE DE DIOS,TAHUAMANÚ,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,109
MADRE DE DIOS,TAHUAMANÚ,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,94
MADRE DE DIOS,TAHUAMANÚ,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,88
MADRE DE DIOS,TAHUAMANÚ,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,80
MADRE DE DIOS,TAHUAMANÚ,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",62
MADRE DE DIOS,TAHUAMANÚ,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,61
MADRE DE DIOS,TAHUAMANÚ,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,54
MADRE DE DIOS,TAHUAMANÚ,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,44
MADRE DE DIOS,TAHUAMANÚ,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,44
MADRE DE DIOS,TAHUAMANÚ,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,41
MADRE DE DIOS,TAHUAMANÚ,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,31
MADRE DE DIOS,TAHUAMANÚ,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,28
MADRE DE DIOS,TAHUAMANÚ,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,27
MADRE DE DIOS,TAHUAMANÚ,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,25
MADRE DE DIOS,TAHUAMANÚ,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,14
MADRE DE DIOS,TAHUAMANÚ,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,13
MADRE DE DIOS,TAHUAMANÚ,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,10
MADRE DE DIOS,TAHUAMANÚ,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,10
MADRE DE DIOS,TAHUAMANÚ,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,9
MADRE DE DIOS,TAHUAMANÚ,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,9
MADRE DE DIOS,TAHUAMANÚ,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,8
MADRE DE DIOS,TAHUAMANÚ,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,7
MADRE DE DIOS,TAHUAMANÚ,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,5
MADRE DE DIOS,TAHUAMANÚ,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,5
MADRE DE DIOS,TAHUAMANÚ,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,5
MADRE DE DIOS,TAHUAMANÚ,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,4
MADRE DE DIOS,TAHUAMANÚ,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,0
MADRE DE DIOS,TAMBOPATA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,12951
MADRE DE DIOS,TAMBOPATA,,VOTOS EN BLANCO,12907
MADRE DE DIOS,TAMBOPATA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,8940
MADRE DE DIOS,TAMBOPATA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,7992
MADRE DE DIOS,TAMBOPATA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,4733
MADRE DE DIOS,TAMBOPATA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,4097
MADRE DE DIOS,TAMBOPATA,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,3402
MADRE DE DIOS,TAMBOPATA,,VOTOS NULOS,3331
MADRE DE DIOS,TAMBOPATA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,2197
MADRE DE DIOS,TAMBOPATA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,2133
MADRE DE DIOS,TAMBOPATA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,2032
MADRE DE DIOS,TAMBOPATA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1498
MADRE DE DIOS,TAMBOPATA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1252
MADRE DE DIOS,TAMBOPATA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,1010
MADRE DE DIOS,TAMBOPATA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,851
MADRE DE DIOS,TAMBOPATA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,816
MADRE DE DIOS,TAMBOPATA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,681
MADRE DE DIOS,TAMBOPATA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,635
MADRE DE DIOS,TAMBOPATA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,623
MADRE DE DIOS,TAMBOPATA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,517
MADRE DE DIOS,TAMBOPATA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,517
MADRE DE DIOS,TAMBOPATA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,486
MADRE DE DIOS,TAMBOPATA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,362
MADRE DE DIOS,TAMBOPATA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,283
MADRE DE DIOS,TAMBOPATA,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,278
MADRE DE DIOS,TAMBOPATA,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,229
MADRE DE DIOS,TAMBOPATA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,175
MADRE DE DIOS,TAMBOPATA,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,154
MADRE DE DIOS,TAMBOPATA,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,142
MADRE DE DIOS,TAMBOPATA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,133
MADRE DE DIOS,TAMBOPATA,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,104
MADRE DE DIOS,TAMBOPATA,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,97
MADRE DE DIOS,TAMBOPATA,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,96
MADRE DE DIOS,TAMBOPATA,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,74
MADRE DE DIOS,TAMBOPATA,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,69
MADRE DE DIOS,TAMBOPATA,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,65
MADRE DE DIOS,TAMBOPATA,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,38
MADRE DE DIOS,TAMBOPATA,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,33
MOQUEGUA,GENERAL SÁNCHEZ CERRO,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,2014
MOQUEGUA,GENERAL SÁNCHEZ CERRO,,VOTOS EN BLANCO,1319
MOQUEGUA,GENERAL SÁNCHEZ CERRO,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,965
MOQUEGUA,GENERAL SÁNCHEZ CERRO,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,811
MOQUEGUA,GENERAL SÁNCHEZ CERRO,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,724
MOQUEGUA,GENERAL SÁNCHEZ CERRO,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,629
MOQUEGUA,GENERAL SÁNCHEZ CERRO,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,508
MOQUEGUA,GENERAL SÁNCHEZ CERRO,,VOTOS NULOS,443
MOQUEGUA,GENERAL SÁNCHEZ CERRO,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,295
MOQUEGUA,GENERAL SÁNCHEZ CERRO,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,235
MOQUEGUA,GENERAL SÁNCHEZ CERRO,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,213
MOQUEGUA,GENERAL SÁNCHEZ CERRO,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,191
MOQUEGUA,GENERAL SÁNCHEZ CERRO,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,189
MOQUEGUA,GENERAL SÁNCHEZ CERRO,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,189
MOQUEGUA,GENERAL SÁNCHEZ CERRO,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",182
MOQUEGUA,GENERAL SÁNCHEZ CERRO,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,150
MOQUEGUA,GENERAL SÁNCHEZ CERRO,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,101
MOQUEGUA,GENERAL SÁNCHEZ CERRO,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,101
MOQUEGUA,GENERAL SÁNCHEZ CERRO,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,88
MOQUEGUA,GENERAL SÁNCHEZ CERRO,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,64
MOQUEGUA,GENERAL SÁNCHEZ CERRO,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,60
MOQUEGUA,GENERAL SÁNCHEZ CERRO,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,58
MOQUEGUA,GENERAL SÁNCHEZ CERRO,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,42
MOQUEGUA,GENERAL SÁNCHEZ CERRO,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,36
MOQUEGUA,GENERAL SÁNCHEZ CERRO,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,35
MOQUEGUA,GENERAL SÁNCHEZ CERRO,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,35
MOQUEGUA,GENERAL SÁNCHEZ CERRO,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,19
MOQUEGUA,GENERAL SÁNCHEZ CERRO,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,19
MOQUEGUA,GENERAL SÁNCHEZ CERRO,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,19
MOQUEGUA,GENERAL SÁNCHEZ CERRO,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,18
MOQUEGUA,GENERAL SÁNCHEZ CERRO,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,17
MOQUEGUA,GENERAL SÁNCHEZ CERRO,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,14
MOQUEGUA,GENERAL SÁNCHEZ CERRO,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,14
MOQUEGUA,GENERAL SÁNCHEZ CERRO,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,12
MOQUEGUA,GENERAL SÁNCHEZ CERRO,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,10
MOQUEGUA,GENERAL SÁNCHEZ CERRO,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,10
MOQUEGUA,GENERAL SÁNCHEZ CERRO,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,3
MOQUEGUA,GENERAL SÁNCHEZ CERRO,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,3
MOQUEGUA,ILO,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,5794
MOQUEGUA,ILO,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,5247
MOQUEGUA,ILO,,VOTOS EN BLANCO,4874
MOQUEGUA,ILO,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,4655
MOQUEGUA,ILO,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,3905
MOQUEGUA,ILO,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,3796
MOQUEGUA,ILO,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,3705
MOQUEGUA,ILO,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,2970
MOQUEGUA,ILO,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",2414
MOQUEGUA,ILO,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,1958
MOQUEGUA,ILO,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,1950
MOQUEGUA,ILO,,VOTOS NULOS,1879
MOQUEGUA,ILO,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1769
MOQUEGUA,ILO,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,1059
MOQUEGUA,ILO,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,636
MOQUEGUA,ILO,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,552
MOQUEGUA,ILO,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,497
MOQUEGUA,ILO,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,464
MOQUEGUA,ILO,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,462
MOQUEGUA,ILO,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,407
MOQUEGUA,ILO,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,269
MOQUEGUA,ILO,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,264
MOQUEGUA,ILO,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,214
MOQUEGUA,ILO,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,214
MOQUEGUA,ILO,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,190
MOQUEGUA,ILO,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,157
MOQUEGUA,ILO,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,157
MOQUEGUA,ILO,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,134
MOQUEGUA,ILO,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,95
MOQUEGUA,ILO,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,86
MOQUEGUA,ILO,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,83
MOQUEGUA,ILO,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,55
MOQUEGUA,ILO,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,51
MOQUEGUA,ILO,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,50
MOQUEGUA,ILO,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,38
MOQUEGUA,ILO,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,31
MOQUEGUA,ILO,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,30
MOQUEGUA,ILO,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,21
MOQUEGUA,MARISCAL NIETO,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,7243
MOQUEGUA,MARISCAL NIETO,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,6823
MOQUEGUA,MARISCAL NIETO,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,6452
MOQUEGUA,MARISCAL NIETO,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,5440
MOQUEGUA,MARISCAL NIETO,,VOTOS EN BLANCO,5142
MOQUEGUA,MARISCAL NIETO,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,4934
MOQUEGUA,MARISCAL NIETO,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,2981
MOQUEGUA,MARISCAL NIETO,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",2951
MOQUEGUA,MARISCAL NIETO,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,2850
MOQUEGUA,MARISCAL NIETO,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,2649
MOQUEGUA,MARISCAL NIETO,,VOTOS NULOS,2590
MOQUEGUA,MARISCAL NIETO,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,2509
MOQUEGUA,MARISCAL NIETO,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,2484
MOQUEGUA,MARISCAL NIETO,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,2458
MOQUEGUA,MARISCAL NIETO,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,945
MOQUEGUA,MARISCAL NIETO,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,863
MOQUEGUA,MARISCAL NIETO,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,608
MOQUEGUA,MARISCAL NIETO,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,569
MOQUEGUA,MARISCAL NIETO,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,552
MOQUEGUA,MARISCAL NIETO,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,397
MOQUEGUA,MARISCAL NIETO,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,329
MOQUEGUA,MARISCAL NIETO,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,321
MOQUEGUA,MARISCAL NIETO,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,240
MOQUEGUA,MARISCAL NIETO,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,180
MOQUEGUA,MARISCAL NIETO,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,178
MOQUEGUA,MARISCAL NIETO,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,165
MOQUEGUA,MARISCAL NIETO,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,139
MOQUEGUA,MARISCAL NIETO,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,134
MOQUEGUA,MARISCAL NIETO,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,107
MOQUEGUA,MARISCAL NIETO,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,97
MOQUEGUA,MARISCAL NIETO,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,83
MOQUEGUA,MARISCAL NIETO,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,77
MOQUEGUA,MARISCAL NIETO,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,76
MOQUEGUA,MARISCAL NIETO,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,60
MOQUEGUA,MARISCAL NIETO,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,56
MOQUEGUA,MARISCAL NIETO,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,53
MOQUEGUA,MARISCAL NIETO,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,51
MOQUEGUA,MARISCAL NIETO,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,50
PASCO,DANIEL ALCIDES CARRIÓN,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,5189
PASCO,DANIEL ALCIDES CARRIÓN,,VOTOS EN BLANCO,2292
PASCO,DANIEL ALCIDES CARRIÓN,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,2024
PASCO,DANIEL ALCIDES CARRIÓN,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,1569
PASCO,DANIEL ALCIDES CARRIÓN,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,1038
PASCO,DANIEL ALCIDES CARRIÓN,,VOTOS NULOS,842
PASCO,DANIEL ALCIDES CARRIÓN,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,640
PASCO,DANIEL ALCIDES CARRIÓN,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,580
PASCO,DANIEL ALCIDES CARRIÓN,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,344
PASCO,DANIEL ALCIDES CARRIÓN,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,311
PASCO,DANIEL ALCIDES CARRIÓN,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,265
PASCO,DANIEL ALCIDES CARRIÓN,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,245
PASCO,DANIEL ALCIDES CARRIÓN,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,236
PASCO,DANIEL ALCIDES CARRIÓN,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,234
PASCO,DANIEL ALCIDES CARRIÓN,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,185
PASCO,DANIEL ALCIDES CARRIÓN,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",138
PASCO,DANIEL ALCIDES CARRIÓN,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,135
PASCO,DANIEL ALCIDES CARRIÓN,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,133
PASCO,DANIEL ALCIDES CARRIÓN,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,118
PASCO,DANIEL ALCIDES CARRIÓN,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,103
PASCO,DANIEL ALCIDES CARRIÓN,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,85
PASCO,DANIEL ALCIDES CARRIÓN,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,77
PASCO,DANIEL ALCIDES CARRIÓN,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,44
PASCO,DANIEL ALCIDES CARRIÓN,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,35
PASCO,DANIEL ALCIDES CARRIÓN,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,33
