departamento,provincia,candidato,partido,votos,avance_pct,votos_estimados,votos_restantes,total_region,pct_region_actual,pct_region_proyectado
AMAZONAS,CONDORCANQUI,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,49,92.529,52.95637043521491,3.9563704352149074,215517.0175998866,0.02273602360764377,0.02457178139571785
AMAZONAS,CONDORCANQUI,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",49,92.529,52.95637043521491,3.9563704352149074,215517.0175998866,0.02273602360764377,0.02457178139571785
AMAZONAS,CONDORCANQUI,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,45,92.529,48.633401420095325,3.633401420095325,215517.0175998866,0.020880021680489178,0.02256592168994497
AMAZONAS,CONDORCANQUI,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,45,92.529,48.633401420095325,3.633401420095325,215517.0175998866,0.020880021680489178,0.02256592168994497
AMAZONAS,CONDORCANQUI,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,39,92.529,42.14894789741595,3.148947897415951,215517.0175998866,0.01809601878975729,0.01955713213128564
AMAZONAS,CONDORCANQUI,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,35,92.529,37.82597888229636,2.8259788822963614,215517.0175998866,0.016240016862602694,0.01755127242551275
AMAZONAS,CONDORCANQUI,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,30,92.529,32.42226761339688,2.4222676133968832,215517.0175998866,0.013920014453659452,0.015043947793296646
AMAZONAS,CONDORCANQUI,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,30,92.529,32.42226761339688,2.4222676133968832,215517.0175998866,0.013920014453659452,0.015043947793296646
AMAZONAS,CONDORCANQUI,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,28,92.529,30.260783105837092,2.260783105837092,215517.0175998866,0.012992013490082156,0.014041017940410202
AMAZONAS,CONDORCANQUI,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,26,92.529,28.099298598277297,2.099298598277297,215517.0175998866,0.01206401252650486,0.013038088087523759
AMAZONAS,CONDORCANQUI,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,22,92.529,23.776329583157715,1.7763295831577146,215517.0175998866,0.010208010599350264,0.011032228381750874
AMAZONAS,CONDORCANQUI,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,20,92.529,21.614845075597923,1.6148450755979233,215517.0175998866,0.009280009635772968,0.01002929852886443
AMAZONAS,CONDORCANQUI,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,16,92.529,17.291876060478337,1.2918760604783373,215517.0175998866,0.007424007708618375,0.008023438823091544
AMAZONAS,CONDORCANQUI,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,16,92.529,17.291876060478337,1.2918760604783373,215517.0175998866,0.007424007708618375,0.008023438823091544
AMAZONAS,CONDORCANQUI,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,14,92.529,15.130391552918546,1.130391552918546,215517.0175998866,0.006496006745041078,0.007020508970205101
AMAZONAS,CONDORCANQUI,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,12,92.529,12.968907045358753,0.9689070453587529,215517.0175998866,0.005568005781463781,0.006017579117318659
AMAZONAS,CONDORCANQUI,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,11,92.529,11.888164791578857,0.8881647915788573,215517.0175998866,0.005104005299675132,0.005516114190875437
AMAZONAS,CONDORCANQUI,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,10,92.529,10.807422537798962,0.8074225377989617,215517.0175998866,0.004640004817886484,0.005014649264432215
AMAZONAS,CONDORCANQUI,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,9,92.529,9.726680284019064,0.7266802840190643,215517.0175998866,0.004176004336097836,0.0045131843379889935
AMAZONAS,CONDORCANQUI,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,6,92.529,6.4844535226793765,0.48445352267937647,215517.0175998866,0.0027840028907318904,0.0030087895586593293
AMAZONAS,CONDORCANQUI,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,0,92.529,0.0,0.0,215517.0175998866,0.0,0.0
AMAZONAS,LUYA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,5232,96.226,5437.199925176148,205.1999251761481,215517.0175998866,2.4276505207182084,2.522863384862936
AMAZONAS,LUYA,,VOTOS EN BLANCO,4755,96.226,4941.491904474882,186.49190447488218,215517.0175998866,2.2063222909050233,2.292854624431051
AMAZONAS,LUYA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,3983,96.226,4139.213933864028,156.21393386402815,215517.0175998866,1.8481139189641866,1.9205972595391956
AMAZONAS,LUYA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,2186,96.226,2271.735289838505,85.7352898385052,215517.0175998866,1.0143050531899855,1.0540862689813413
AMAZONAS,LUYA,,VOTOS NULOS,1964,96.226,2041.0284122794255,77.02841227942554,215517.0175998866,0.9112969462329054,0.9470381666419735
AMAZONAS,LUYA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,1340,96.226,1392.5550267079584,52.555026707958405,215517.0175998866,0.6217606455967888,0.6461462033096969
AMAZONAS,LUYA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,612,96.226,636.0027435412467,24.002743541246673,215517.0175998866,0.2839682948546528,0.2951055794220407
AMAZONAS,LUYA,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,569,96.226,591.3162762662897,22.31627626628972,215517.0175998866,0.2640162741377409,0.2743710370770279
AMAZONAS,LUYA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,515,96.226,535.1983871302974,20.19838713029742,215517.0175998866,0.2389602481211539,0.24833230948096557
AMAZONAS,LUYA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,471,96.226,489.4726996861555,18.472699686155522,215517.0175998866,0.21854422692245337,0.22711556847676656
AMAZONAS,LUYA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,382,96.226,396.9821046286866,14.982104628686614,215517.0175998866,0.1772481840432637,0.18419988780918223
AMAZONAS,LUYA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,311,96.226,323.19747261654857,12.197472616548566,215517.0175998866,0.14430414983626966,0.14996378300695204
AMAZONAS,LUYA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,253,96.226,262.92270280381604,9.922702803816037,215517.0175998866,0.11739212189252805,0.12199626077414427
AMAZONAS,LUYA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",222,96.226,230.70687755907966,8.706877559079658,215517.0175998866,0.10300810695707995,0.10704810233936768
AMAZONAS,LUYA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,197,96.226,204.72637332945357,7.7263733294535655,215517.0175998866,0.09140809491236374,0.09499313585970914
AMAZONAS,LUYA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,190,96.226,197.45183214515828,7.451832145158278,215517.0175998866,0.0881600915398432,0.09161774524540478
AMAZONAS,LUYA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,176,96.226,182.90274977656767,6.902749776567674,215517.0175998866,0.08166408479480211,0.084866964016796
AMAZONAS,LUYA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,121,96.226,125.74564047139027,4.745640471390274,215517.0175998866,0.05614405829642646,0.058346037761547245
AMAZONAS,LUYA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,112,96.226,116.39265894872487,4.392658948724872,215517.0175998866,0.05196805396032862,0.05400624982887017
AMAZONAS,LUYA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,109,96.226,113.27499844116974,4.274998441169743,215517.0175998866,0.05057605251496267,0.05255965385131115
AMAZONAS,LUYA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,108,96.226,112.2357782719847,4.2357782719846995,215517.0175998866,0.05011205203317402,0.05207745519212482
AMAZONAS,LUYA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,82,96.226,85.21605387317356,3.216053873173564,215517.0175998866,0.03804803950666917,0.039540290053279956
AMAZONAS,LUYA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,79,96.226,82.09839336561843,3.098393365618435,215517.0175998866,0.03665603806130322,0.03809369407572093
AMAZONAS,LUYA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,65,96.226,67.54931099702783,2.549310997027831,215517.0175998866,0.030160031316262145,0.03134291284711216
AMAZONAS,LUYA,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,59,96.226,61.313989981917565,2.3139899819175653,215517.0175998866,0.027376028425530257,0.028449720891994112
AMAZONAS,LUYA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,51,96.226,53.00022862843722,2.0002286284372204,215517.0175998866,0.02366402457122107,0.024592131618503384
AMAZONAS,LUYA,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,44,96.226,45.72568744414192,1.7256874441419185,215517.0175998866,0.020416021198700528,0.021216741004199
AMAZONAS,LUYA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,43,96.226,44.686467274956875,1.6864672749568754,215517.0175998866,0.01995202071691188,0.020734542345012662
AMAZONAS,LUYA,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,34,96.226,35.33348575229148,1.3334857522914803,215517.0175998866,0.015776016380814044,0.01639475441233559
AMAZONAS,LUYA,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,32,96.226,33.255045413921394,1.255045413921394,215517.0175998866,0.01484801541723675,0.01543035709396291
AMAZONAS,LUYA,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,27,96.226,28.058944567996175,1.0589445679961749,215517.0175998866,0.012528013008293506,0.013019363798031204
AMAZONAS,LUYA,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,27,96.226,28.058944567996175,1.0589445679961749,215517.0175998866,0.012528013008293506,0.013019363798031204
AMAZONAS,LUYA,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,25,96.226,25.98050422962609,0.9805042296260886,215517.0175998866,0.01160001204471621,0.012054966479658523
AMAZONAS,LUYA,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,23,96.226,23.902063891256002,0.9020638912560024,215517.0175998866,0.010672011081138912,0.01109056916128584
AMAZONAS,LUYA,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,18,96.226,18.705963045330783,0.7059630453307832,215517.0175998866,0.008352008672195672,0.008679575865354136
AMAZONAS,LUYA,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,16,96.226,16.627522706960697,0.627522706960697,215517.0175998866,0.007424007708618375,0.007715178546981455
AMAZONAS,LUYA,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,13,96.226,13.509862199405566,0.5098621994055659,215517.0175998866,0.00603200626325243,0.006268582569422431
AMAZONAS,LUYA,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,4,96.226,4.156880676740174,0.15688067674017425,215517.0175998866,0.0018560019271545937,0.0019287946367453639
AMAZONAS,RODRÍGUEZ DE MENDOZA,,VOTOS EN BLANCO,3003,98.039,3063.066738746825,60.066738746825195,215517.0175998866,1.3933934468113112,1.421264442529311
AMAZONAS,RODRÍGUEZ DE MENDOZA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,2506,98.039,2556.125623476372,50.12562347637186,215517.0175998866,1.1627852073623528,1.186043520805346
AMAZONAS,RODRÍGUEZ DE MENDOZA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,2235,98.039,2279.705015351034,44.705015351034035,215517.0175998866,1.0370410767976292,1.0577842254588778
AMAZONAS,RODRÍGUEZ DE MENDOZA,,VOTOS NULOS,1431,98.039,1459.6232111710647,28.623211171064668,215517.0175998866,0.6639846894395559,0.677265873213268
AMAZONAS,RODRÍGUEZ DE MENDOZA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,1187,98.039,1210.74266363386,23.742663633860047,215517.0175998866,0.5507685718831257,0.5617851792481825
AMAZONAS,RODRÍGUEZ DE MENDOZA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,959,98.039,978.1821520007344,19.18215200073439,215517.0175998866,0.44497646203531377,0.45387698980539765
AMAZONAS,RODRÍGUEZ DE MENDOZA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,893,98.039,910.8620038964086,17.862003896408623,215517.0175998866,0.41435243023726304,0.4226404086509073
AMAZONAS,RODRÍGUEZ DE MENDOZA,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,529,98.039,539.5811870786116,10.581187078611606,215517.0175998866,0.24545625486619502,0.2503659307685666
AMAZONAS,RODRÍGUEZ DE MENDOZA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,462,98.039,471.2410367302808,9.241036730280825,215517.0175998866,0.21436822258635557,0.21865606808143248
AMAZONAS,RODRÍGUEZ DE MENDOZA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,331,98.039,337.6207427656341,6.620742765634077,215517.0175998866,0.15358415947204263,0.15665618730509556
AMAZONAS,RODRÍGUEZ DE MENDOZA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,229,98.039,233.58051387713053,4.580513877130528,215517.0175998866,0.10625611032960049,0.10838147097542863
AMAZONAS,RODRÍGUEZ DE MENDOZA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,214,98.039,218.2804802170565,4.280480217056493,215517.0175998866,0.09929610310277076,0.10128224798577173
AMAZONAS,RODRÍGUEZ DE MENDOZA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",199,98.039,202.98044655698243,3.9804465569824288,215517.0175998866,0.09233609587594103,0.09418302499611483
AMAZONAS,RODRÍGUEZ DE MENDOZA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,189,98.039,192.78042411693306,3.7804241169330624,215517.0175998866,0.08769609105805455,0.08945020966967691
AMAZONAS,RODRÍGUEZ DE MENDOZA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,152,98.039,155.0403410887504,3.0403410887504094,215517.0175998866,0.07052807323187456,0.07193879296185657
AMAZONAS,RODRÍGUEZ DE MENDOZA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,128,98.039,130.5602872326319,2.5602872326319073,215517.0175998866,0.059392061668947,0.06058003617840553
AMAZONAS,RODRÍGUEZ DE MENDOZA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,128,98.039,130.5602872326319,2.5602872326319073,215517.0175998866,0.059392061668947,0.06058003617840553
AMAZONAS,RODRÍGUEZ DE MENDOZA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,108,98.039,110.16024235253317,2.1602423525331744,215517.0175998866,0.05011205203317402,0.051114405525529656
AMAZONAS,RODRÍGUEZ DE MENDOZA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,93,98.039,94.86020869245912,1.8602086924591248,215517.0175998866,0.043152044806344304,0.04401518253587276
AMAZONAS,RODRÍGUEZ DE MENDOZA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,78,98.039,79.56017503238508,1.5601750323850752,215517.0175998866,0.03619203757951458,0.03691595954621587
AMAZONAS,RODRÍGUEZ DE MENDOZA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,73,98.039,74.46016381236039,1.460163812360392,215517.0175998866,0.03387203517057133,0.0345495518829969
AMAZONAS,RODRÍGUEZ DE MENDOZA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,69,98.039,70.38015483634064,1.3801548363406368,215517.0175998866,0.03201603324341674,0.032656425752421725
AMAZONAS,RODRÍGUEZ DE MENDOZA,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,63,98.039,64.26014137231103,1.2601413723110255,215517.0175998866,0.02923203035268485,0.029816736556558976
AMAZONAS,RODRÍGUEZ DE MENDOZA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,55,98.039,56.10012342027152,1.1001234202715224,215517.0175998866,0.025520026498375665,0.026030484295408624
AMAZONAS,RODRÍGUEZ DE MENDOZA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,53,98.039,54.06011893226165,1.060118932261652,215517.0175998866,0.024592025534798365,0.02508392123012104
AMAZONAS,RODRÍGUEZ DE MENDOZA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,50,98.039,51.00011220024684,1.0001122002468392,215517.0175998866,0.02320002408943242,0.023664076632189657
AMAZONAS,RODRÍGUEZ DE MENDOZA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,37,98.039,37.74008302818266,0.74008302818266,215517.0175998866,0.017168017826179993,0.017511416707820346
AMAZONAS,RODRÍGUEZ DE MENDOZA,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,35,98.039,35.70007854017279,0.7000785401727896,215517.0175998866,0.016240016862602694,0.01656485364253276
AMAZONAS,RODRÍGUEZ DE MENDOZA,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,29,98.039,29.580065076143168,0.5800650761431676,215517.0175998866,0.013456013971870802,0.013725164446670003
AMAZONAS,RODRÍGUEZ DE MENDOZA,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,19,98.039,19.3800426360938,0.3800426360938012,215517.0175998866,0.00881600915398432,0.008992349120232071
AMAZONAS,RODRÍGUEZ DE MENDOZA,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,19,98.039,19.3800426360938,0.3800426360938012,215517.0175998866,0.00881600915398432,0.008992349120232071
AMAZONAS,RODRÍGUEZ DE MENDOZA,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,18,98.039,18.360040392088862,0.3600403920888624,215517.0175998866,0.008352008672195672,0.008519067587588277
AMAZONAS,RODRÍGUEZ DE MENDOZA,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,17,98.039,17.340038148083927,0.3400381480839272,215517.0175998866,0.007888008190407022,0.008045786054944484
AMAZONAS,RODRÍGUEZ DE MENDOZA,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,15,98.039,15.300033660074053,0.3000336600740532,215517.0175998866,0.006960007226829726,0.007099222989656899
AMAZONAS,RODRÍGUEZ DE MENDOZA,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,14,98.039,14.280031416069116,0.2800314160691162,215517.0175998866,0.006496006745041078,0.006625941457013105
AMAZONAS,RODRÍGUEZ DE MENDOZA,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,11,98.039,11.220024684054305,0.2200246840543052,215517.0175998866,0.005104005299675132,0.005206096859081725
AMAZONAS,RODRÍGUEZ DE MENDOZA,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,10,98.039,10.200022440049368,0.2000224400493682,215517.0175998866,0.004640004817886484,0.004732815326437932
AMAZONAS,RODRÍGUEZ DE MENDOZA,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,7,98.039,7.140015708034558,0.1400157080345581,215517.0175998866,0.003248003372520539,0.0033129707285065525
AMAZONAS,UTCUBAMBA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,16601,88.201,18821.782065962972,2220.7820659629724,215517.0175998866,7.702871998173352,8.733315946727762
AMAZONAS,UTCUBAMBA,,VOTOS EN BLANCO,9313,88.201,10558.837201392274,1245.8372013922744,215517.0175998866,4.321236486897682,4.89930554857392
AMAZONAS,UTCUBAMBA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,8043,88.201,9118.94422965726,1075.9442296572597,215517.0175998866,3.731955875026099,4.231194515964784
AMAZONAS,UTCUBAMBA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,5599,88.201,6348.000589562477,749.0005895624772,215517.0175998866,2.5979386975346426,2.945475331951614
AMAZONAS,UTCUBAMBA,,VOTOS NULOS,3621,88.201,4105.3956304350295,484.3956304350295,215517.0175998866,1.6801457445566956,1.9049055504548655
AMAZONAS,UTCUBAMBA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,2107,88.201,2388.8618042879334,281.8618042879334,215517.0175998866,0.9776490151286822,1.108433028116101
AMAZONAS,UTCUBAMBA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,1307,88.201,1481.8426094942236,174.84260949422355,215517.0175998866,0.6064486296977635,0.6875756847402676
AMAZONAS,UTCUBAMBA,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,1063,88.201,1205.201755082142,142.20175508214197,215517.0175998866,0.49323251214133323,0.5592141950106385
AMAZONAS,UTCUBAMBA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,1041,88.201,1180.258727225315,139.25872722531494,215517.0175998866,0.483024501541983,0.5476406180678031
AMAZONAS,UTCUBAMBA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,857,88.201,971.6443124227617,114.64431242276169,215517.0175998866,0.3976484128928716,0.4508434290913614
AMAZONAS,UTCUBAMBA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,853,88.201,967.1092164487932,114.10921644879318,215517.0175998866,0.3957924109657171,0.44873914237448226
AMAZONAS,UTCUBAMBA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,632,88.201,716.5451638870308,84.54516388703075,215517.0175998866,0.29324830449042577,0.3324773012669083
AMAZONAS,UTCUBAMBA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,548,88.201,621.3081484336913,73.30814843369126,215517.0175998866,0.25427226402017933,0.2882872802124458
AMAZONAS,UTCUBAMBA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,501,88.201,568.0207707395608,67.02077073956082,215517.0175998866,0.23246424137611288,0.2635619112891156
AMAZONAS,UTCUBAMBA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,481,88.201,545.345290869718,64.34529086971804,215517.0175998866,0.22318423174033986,0.25304047770471977
AMAZONAS,UTCUBAMBA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",474,88.201,537.408872915273,63.40887291527304,215517.0175998866,0.21993622836781931,0.24935797595018122
AMAZONAS,UTCUBAMBA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,473,88.201,536.2750989217809,63.27509892178091,215517.0175998866,0.21947222788603069,0.2488319042709614
AMAZONAS,UTCUBAMBA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,414,88.201,469.3824333057448,55.382433305744826,215517.0175998866,0.19209619946050044,0.21779367519699375
AMAZONAS,UTCUBAMBA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,381,88.201,431.96789152050434,50.96789152050434,215517.0175998866,0.17678418356147504,0.20043330978274065
AMAZONAS,UTCUBAMBA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,309,88.201,350.3361639890704,41.33616398907043,215517.0175998866,0.14337614887269234,0.16255614887891562
AMAZONAS,UTCUBAMBA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,304,88.201,344.66729402160973,40.667294021609735,215517.0175998866,0.14105614646374912,0.15992579048281666
AMAZONAS,UTCUBAMBA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,256,88.201,290.24614233398717,34.246142333987166,215517.0175998866,0.118784123337894,0.13467434988026666
AMAZONAS,UTCUBAMBA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,237,88.201,268.7044364576365,31.70443645763652,215517.0175998866,0.10996811418390966,0.12467898797509061
AMAZONAS,UTCUBAMBA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,171,88.201,193.8753528871555,22.875352887155486,215517.0175998866,0.07934408238585887,0.08995825714658437
AMAZONAS,UTCUBAMBA,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,150,88.201,170.0660990238206,20.066099023820613,215517.0175998866,0.06960007226829726,0.07891075188296875
AMAZONAS,UTCUBAMBA,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,144,88.201,163.26345506286776,19.263455062867763,215517.0175998866,0.06681606937756537,0.07575432180764999
AMAZONAS,UTCUBAMBA,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,114,88.201,129.25023525810366,15.250235258103658,215517.0175998866,0.052896054923905915,0.05997217143105625
AMAZONAS,UTCUBAMBA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,104,88.201,117.91249532318228,13.912495323182284,215517.0175998866,0.04825605010601944,0.05471145463885833
AMAZONAS,UTCUBAMBA,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,92,88.201,104.30720740127663,12.307207401276628,215517.0175998866,0.04268804432455565,0.04839859448822083
AMAZONAS,UTCUBAMBA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,85,88.201,96.37078944683168,11.37078944683168,215517.0175998866,0.03944004095203511,0.044716092733682294
