departamento,provincia,candidato,partido,votos,actas_total,actas_procesadas,avance_pct,votos_validos_prov,votos_estimados,votos_restantes
LAMBAYEQUE,LAMBAYEQUE,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,170,894,843,94.295,150821,180.28527493504427,10.28527493504427
LAMBAYEQUE,LAMBAYEQUE,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,137,894,843,94.295,150821,145.28872156530036,8.288721565300364
LAMBAYEQUE,LAMBAYEQUE,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,85,894,843,94.295,150821,90.14263746752214,5.142637467522135
LAMBAYEQUE,LAMBAYEQUE,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,78,894,843,94.295,150821,82.71912614666736,4.719126146667364
LAMBAYEQUE,LAMBAYEQUE,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,65,894,843,94.295,150821,68.93260512222281,3.9326051222228102
LIMA,BARRANCA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,18977,418,399,95.455,72953,19880.5719972762,903.5719972762017
LIMA,BARRANCA,,VOTOS EN BLANCO,12638,418,399,95.455,72953,13239.746477397726,601.7464773977263
LIMA,BARRANCA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,8136,418,399,95.455,72953,8523.387983866744,387.3879838667435
LIMA,BARRANCA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,7388,418,399,95.455,72953,7739.772667749201,351.772667749201
LIMA,BARRANCA,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,6846,418,399,95.455,72953,7171.965847781677,325.96584778167744
LIMA,BARRANCA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,5940,418,399,95.455,72953,6222.827510345189,282.8275103451888
LIMA,BARRANCA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,5465,418,399,95.455,72953,5725.21083232937,260.2108323293696
LIMA,BARRANCA,,VOTOS NULOS,4866,418,399,95.455,72953,5097.690010999948,231.69001099994784
LIMA,BARRANCA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,4527,418,399,95.455,72953,4742.5488450055,215.54884500549997
LIMA,BARRANCA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,2813,418,399,95.455,72953,2946.938347912629,133.93834791262907
LIMA,BARRANCA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1904,418,399,95.455,72953,1994.6571682991985,90.65716829919847
LIMA,BARRANCA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,1546,418,399,95.455,72953,1619.6113351841182,73.61133518411816
LIMA,BARRANCA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,1047,418,399,95.455,72953,1096.851919752763,49.851919752763024
LIMA,BARRANCA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,890,418,399,95.455,72953,932.3765124927976,42.37651249279759
LIMA,BARRANCA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,716,418,399,95.455,72953,750.0916662301609,34.091666230160854
LIMA,BARRANCA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,646,418,399,95.455,72953,676.7586821015138,30.75868210151384
LIMA,BARRANCA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,634,418,399,95.455,72953,664.1873133937457,30.18731339374574
LIMA,BARRANCA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,589,418,399,95.455,72953,617.0446807396155,28.0446807396155
LIMA,BARRANCA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,529,418,399,95.455,72953,554.1878372007752,25.18783720077522
LIMA,BARRANCA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,483,418,399,95.455,72953,505.99759048766435,22.997590487664354
LIMA,BARRANCA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,464,418,399,95.455,72953,486.0929233670316,22.092923367031574
LIMA,BARRANCA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,446,418,399,95.455,72953,467.2358703053795,21.23587030537948
LIMA,BARRANCA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,420,418,399,95.455,72953,439.997904771882,19.99790477188202
LIMA,BARRANCA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,362,418,399,95.455,72953,379.2362893510031,17.23628935100311
LIMA,BARRANCA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,321,418,399,95.455,72953,336.28411293279555,15.284112932795551
LIMA,BARRANCA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,306,418,399,95.455,72953,320.5699020480855,14.56990204808551
LIMA,BARRANCA,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,280,418,399,95.455,72953,293.33193651458805,13.331936514588051
LIMA,BARRANCA,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,199,418,399,95.455,72953,208.47519773715362,9.475197737153621
LIMA,BARRANCA,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,172,418,399,95.455,72953,180.1896181446755,8.189618144675507
LIMA,BARRANCA,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,172,418,399,95.455,72953,180.1896181446755,8.189618144675507
LIMA,BARRANCA,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,140,418,399,95.455,72953,146.66596825729403,6.6659682572940255
LIMA,BARRANCA,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,120,418,399,95.455,72953,125.71368707768058,5.713687077680575
LIMA,BARRANCA,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,111,418,399,95.455,72953,116.28516054685454,5.2851605468545415
LIMA,BARRANCA,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,93,418,399,95.455,72953,97.42810748520245,4.428107485202446
LIMA,BARRANCA,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,88,418,399,95.455,72953,92.1900371902991,4.190037190299094
LIMA,BARRANCA,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,78,418,399,95.455,72953,81.71389660049238,3.713896600492376
LIMA,BARRANCA,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,58,418,399,95.455,72953,60.76161542087895,2.7616154208789467
LIMA,BARRANCA,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,47,418,399,95.455,72953,49.23786077209156,2.237860772091558
LIMA,CAJATAMBO,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,920,24,24,100.0,2518,920.0,0.0
LIMA,CAJATAMBO,,VOTOS EN BLANCO,653,24,24,100.0,2518,653.0,0.0
LIMA,CAJATAMBO,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,304,24,24,100.0,2518,304.0,0.0
LIMA,CAJATAMBO,,VOTOS NULOS,257,24,24,100.0,2518,257.0,0.0
LIMA,CAJATAMBO,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,256,24,24,100.0,2518,256.0,0.0
LIMA,CAJATAMBO,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,196,24,24,100.0,2518,196.0,0.0
LIMA,CAJATAMBO,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,136,24,24,100.0,2518,136.0,0.0
LIMA,CAJATAMBO,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,105,24,24,100.0,2518,105.0,0.0
LIMA,CAJATAMBO,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,86,24,24,100.0,2518,86.0,0.0
LIMA,CAJATAMBO,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,56,24,24,100.0,2518,56.0,0.0
LIMA,CAJATAMBO,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",55,24,24,100.0,2518,55.0,0.0
LIMA,CAJATAMBO,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,51,24,24,100.0,2518,51.0,0.0
LIMA,CAJATAMBO,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,48,24,24,100.0,2518,48.0,0.0
LIMA,CAJATAMBO,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,33,24,24,100.0,2518,33.0,0.0
LIMA,CAJATAMBO,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,32,24,24,100.0,2518,32.0,0.0
LIMA,CAJATAMBO,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,29,24,24,100.0,2518,29.0,0.0
LIMA,CAJATAMBO,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,27,24,24,100.0,2518,27.0,0.0
LIMA,CAJATAMBO,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,23,24,24,100.0,2518,23.0,0.0
LIMA,CAJATAMBO,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,21,24,24,100.0,2518,21.0,0.0
LIMA,CAJATAMBO,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,15,24,24,100.0,2518,15.0,0.0
LIMA,CAJATAMBO,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,14,24,24,100.0,2518,14.0,0.0
LIMA,CAJATAMBO,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,12,24,24,100.0,2518,12.0,0.0
LIMA,CAJATAMBO,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,12,24,24,100.0,2518,12.0,0.0
LIMA,CAJATAMBO,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,11,24,24,100.0,2518,11.0,0.0
LIMA,CAJATAMBO,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,10,24,24,100.0,2518,10.0,0.0
LIMA,CAJATAMBO,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,10,24,24,100.0,2518,10.0,0.0
LIMA,CAJATAMBO,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,8,24,24,100.0,2518,8.0,0.0
LIMA,CAJATAMBO,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,8,24,24,100.0,2518,8.0,0.0
LIMA,CAJATAMBO,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,7,24,24,100.0,2518,7.0,0.0
LIMA,CAJATAMBO,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,7,24,24,100.0,2518,7.0,0.0
LIMA,CAJATAMBO,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,6,24,24,100.0,2518,6.0,0.0
LIMA,CAJATAMBO,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,5,24,24,100.0,2518,5.0,0.0
LIMA,CAJATAMBO,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,5,24,24,100.0,2518,5.0,0.0
LIMA,CAJATAMBO,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,4,24,24,100.0,2518,4.0,0.0
LIMA,CAJATAMBO,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,3,24,24,100.0,2518,3.0,0.0
LIMA,CAJATAMBO,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,2,24,24,100.0,2518,2.0,0.0
LIMA,CAJATAMBO,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,1,24,24,100.0,2518,1.0,0.0
LIMA,CAJATAMBO,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,0,24,24,100.0,2518,0.0,0.0
LIMA,CANTA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,1905,47,41,87.234,6817,2183.7815530641724,278.7815530641724
LIMA,CANTA,,VOTOS EN BLANCO,1390,47,41,87.234,6817,1593.4154114221521,203.41541142215215
LIMA,CANTA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,805,47,41,87.234,6817,922.8053281977212,117.80532819772122
LIMA,CANTA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,804,47,41,87.234,6817,921.6589861751153,117.65898617511527
LIMA,CANTA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,788,47,41,87.234,6817,903.3175138134214,115.31751381342144
LIMA,CANTA,,VOTOS NULOS,469,47,41,87.234,6817,537.6344086021506,68.63440860215064
LIMA,CANTA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,466,47,41,87.234,6817,534.195382534333,68.19538253433302
LIMA,CANTA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,441,47,41,87.234,6817,505.5368319691864,64.53683196918638
LIMA,CANTA,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,440,47,41,87.234,6817,504.39048994658054,64.39048994658054
LIMA,CANTA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,176,47,41,87.234,6817,201.7561959786322,25.756195978632206
LIMA,CANTA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",115,47,41,87.234,6817,131.82933259967444,16.829332599674444
LIMA,CANTA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,99,47,41,87.234,6817,113.48786023798061,14.487860237980613
LIMA,CANTA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,79,47,41,87.234,6817,90.56101978586332,11.561019785863323
LIMA,CANTA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,76,47,41,87.234,6817,87.12199371804573,11.12199371804573
LIMA,CANTA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,71,47,41,87.234,6817,81.3902836050164,10.390283605016407
LIMA,CANTA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,67,47,41,87.234,6817,76.80491551459295,9.804915514592949
LIMA,CANTA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,64,47,41,87.234,6817,73.36588944677536,9.365889446775356
LIMA,CANTA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,63,47,41,87.234,6817,72.21954742416949,9.219547424169491
LIMA,CANTA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,45,47,41,87.234,6817,51.585391017263916,6.585391017263916
LIMA,CANTA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,45,47,41,87.234,6817,51.585391017263916,6.585391017263916
LIMA,CANTA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,37,47,41,87.234,6817,42.414654836417,5.414654836417
LIMA,CANTA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,34,47,41,87.234,6817,38.97562876859941,4.975628768599407
LIMA,CANTA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,29,47,41,87.234,6817,33.24391865557008,4.243918655570077
LIMA,CANTA,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,27,47,41,87.234,6817,30.95123461035835,3.9512346103583518
LIMA,CANTA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,22,47,41,87.234,6817,25.219524497329026,3.219524497329026
LIMA,CANTA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,22,47,41,87.234,6817,25.219524497329026,3.219524497329026
LIMA,CANTA,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,19,47,41,87.234,6817,21.780498429511432,2.7804984295114323
LIMA,CANTA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,19,47,41,87.234,6817,21.780498429511432,2.7804984295114323
LIMA,CANTA,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,11,47,41,87.234,6817,12.609762248664513,1.609762248664513
LIMA,CANTA,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,10,47,41,87.234,6817,11.463420226058648,1.4634202260586484
LIMA,CANTA,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,8,47,41,87.234,6817,9.17073618084692,1.1707361808469194
LIMA,CANTA,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,7,47,41,87.234,6817,8.024394158241053,1.0243941582410532
LIMA,CANTA,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,7,47,41,87.234,6817,8.024394158241053,1.0243941582410532
LIMA,CANTA,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,5,47,41,87.234,6817,5.731710113029324,0.7317101130293242
LIMA,CANTA,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,4,47,41,87.234,6817,4.58536809042346,0.5853680904234597
LIMA,CANTA,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,3,47,41,87.234,6817,3.4390260678175943,0.43902606781759435
LIMA,CANTA,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,2,47,41,87.234,6817,2.29268404521173,0.29268404521172986
LIMA,CANTA,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,2,47,41,87.234,6817,2.29268404521173,0.29268404521172986
LIMA,CAÑETE,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,28961,668,611,91.467,123079,31662.785485475637,2701.785485475637
LIMA,CAÑETE,,VOTOS EN BLANCO,18445,668,611,91.467,123079,20165.742836214155,1720.7428362141545
LIMA,CAÑETE,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,15303,668,611,91.467,123079,16730.62415953295,1427.6241595329484
LIMA,CAÑETE,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,12555,668,611,91.467,123079,13726.261930532324,1171.2619305323242
LIMA,CAÑETE,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,11657,668,611,91.467,123079,12744.487082773023,1087.4870827730228
LIMA,CAÑETE,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,10816,668,611,91.467,123079,11825.02979216548,1009.0297921654801
LIMA,CAÑETE,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,8062,668,611,91.467,123079,8814.107820306777,752.1078203067773
LIMA,CAÑETE,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,7408,668,611,91.467,123079,8099.095848776062,691.0958487760618
LIMA,CAÑETE,,VOTOS NULOS,6982,668,611,91.467,123079,7633.354105852384,651.3541058523842
LIMA,CAÑETE,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,4931,668,611,91.467,123079,5391.0153388653835,460.01533886538346
LIMA,CAÑETE,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",3680,668,611,91.467,123079,4023.308952955711,343.308952955711
LIMA,CAÑETE,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,3018,668,611,91.467,123079,3299.5506576142216,281.55065761422156
LIMA,CAÑETE,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,2690,668,611,91.467,123079,2940.951381372517,250.95138137251706
LIMA,CAÑETE,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,1807,668,611,91.467,123079,1975.5758907584157,168.57589075841565
LIMA,CAÑETE,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,1210,668,611,91.467,123079,1322.8814763794592,112.88147637945917
LIMA,CAÑETE,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,1208,668,611,91.467,123079,1320.694895426766,112.69489542676592
LIMA,CAÑETE,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,951,668,611,91.467,123079,1039.7192430056741,88.71924300567412
LIMA,CAÑETE,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,906,668,611,91.467,123079,990.5211715700744,84.52117157007444
LIMA,CAÑETE,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,905,668,611,91.467,123079,989.4278810937278,84.42788109372782
LIMA,CAÑETE,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,774,668,611,91.467,123079,846.2068286923153,72.2068286923153
LIMA,CAÑETE,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,768,668,611,91.467,123079,839.6470858342353,71.64708583423533
LIMA,CAÑETE,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,758,668,611,91.467,123079,828.7141810707687,70.71418107076875
LIMA,CAÑETE,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,605,668,611,91.467,123079,661.4407381897296,56.440738189729586
LIMA,CAÑETE,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,593,668,611,91.467,123079,648.3212524735698,55.32125247356976
LIMA,CAÑETE,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,512,668,611,91.467,123079,559.7647238894903,47.764723889490256
LIMA,CAÑETE,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,471,668,611,91.467,123079,514.9398143592771,43.93981435927708
LIMA,CAÑETE,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,409,668,611,91.467,123079,447.1558048257842,38.15580482578417
LIMA,CAÑETE,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,321,668,611,91.467,123079,350.946242907278,29.94624290727802
LIMA,CAÑETE,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,303,668,611,91.467,123079,331.26701433303816,28.267014333038162
LIMA,CAÑETE,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,234,668,611,91.467,123079,255.82997146511858,21.829971465118575
LIMA,CAÑETE,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,233,668,611,91.467,123079,254.73668098877192,21.736680988771923
LIMA,CAÑETE,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,214,668,611,91.467,123079,233.96416193818536,19.964161938185356
LIMA,CAÑETE,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,199,668,611,91.467,123079,217.56480479298546,18.564804792985456
LIMA,CAÑETE,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,173,668,611,91.467,123079,189.13925240797226,16.139252407972265
LIMA,CAÑETE,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,152,668,611,91.467,123079,166.1801524046924,14.180152404692393
LIMA,CAÑETE,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,129,668,611,91.467,123079,141.03447144871922,12.034471448719216
LIMA,CAÑETE,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,87,668,611,91.467,123079,95.11627144215947,8.116271442159473
LIMA,CAÑETE,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,76,668,611,91.467,123079,83.0900762023462,7.0900762023461965
LIMA,HUARAL,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,26013,560,537,95.893,101570,27127.110425161376,1114.110425161376
LIMA,HUARAL,,VOTOS EN BLANCO,16001,560,537,95.893,101570,16686.306612578603,685.3066125786027
LIMA,HUARAL,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,10652,560,537,95.893,101570,11108.21436392646,456.21436392645955
LIMA,HUARAL,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,10420,560,537,95.893,101570,10866.278039064373,446.27803906437293
LIMA,HUARAL,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,10318,560,537,95.893,101570,10759.909482443973,441.9094824439726
LIMA,HUARAL,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,9790,560,537,95.893,101570,10209.295777585434,419.2957775854338
LIMA,HUARAL,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,8777,560,537,95.893,101570,9152.910014286757,375.91001428675736
LIMA,HUARAL,,VOTOS NULOS,7292,560,537,95.893,101570,7604.308969372112,312.3089693721122
LIMA,HUARAL,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,4947,560,537,95.893,101570,5158.874996089391,211.87499608939106
LIMA,HUARAL,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,3741,560,537,95.893,101570,3901.2232384011345,160.2232384011345
LIMA,HUARAL,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",2886,560,537,95.893,101570,3009.6044549654303,123.60445496543025
LIMA,HUARAL,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,1942,560,537,95.893,101570,2025.1738917334944,83.17389173349443
LIMA,HUARAL,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,1633,560,537,95.893,101570,1702.9397349128715,69.93973491287147
LIMA,HUARAL,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,988,560,537,95.893,101570,1030.3150386368138,42.315038636813824
